timestamp,chunk_duration,chunk_speech_to_text_time,chunk_speaker_recognition_time,final_delay_time
2024-01-21 15:51:04,2.838895082473755,1.6771082878112793,1.2910757064819336,
2024-01-21 15:51:06,2.1558971405029297,1.0930030345916748,1.198202133178711,0.007735013961791992
2024-01-21 15:51:32,4.717717885971069,1.4173331260681152,0.8375928401947021,0.008005857467651367
2024-01-21 15:51:55,0.5316901206970215,0.5930721759796143,0.3338158130645752,
2024-01-21 15:51:55,2.904644012451172,1.277892827987671,0.3338158130645752,
2024-01-21 15:51:57,1.5765502452850342,0.8829538822174072,0.46584177017211914,0.007063150405883789
2024-01-21 16:04:15,4.228419780731201,1.6863527297973633,0.9149160385131836,
2024-01-21 16:04:16,1.8151421546936035,0.7693130970001221,0.985152006149292,0.007349967956542969
2024-01-21 16:04:44,5.67369818687439,1.7928128242492676,0.8578810691833496,0.007289886474609375
2024-01-21 16:05:05,2.1543290615081787,0.9166228771209717,0.6318368911743164,
2024-01-21 16:05:08,2.215869188308716,1.080796241760254,0.5355677604675293,
2024-01-21 16:05:11,2.7926788330078125,0.9481699466705322,0.4884159564971924,0.006746053695678711
2024-01-21 16:05:33,0.8278810977935791,0.732935905456543,0.6062970161437988,
2024-01-21 16:05:38,3.425229072570801,1.3490350246429443,0.5946230888366699,0.00830984115600586
2024-01-21 16:06:06,5.058106899261475,1.2909178733825684,0.8740479946136475,
2024-01-21 16:06:07,1.8568589687347412,0.7925288677215576,0.43279385566711426,0.0066030025482177734
2024-01-21 16:06:38,2.600682020187378,1.2687978744506836,0.598682165145874,
2024-01-21 16:06:42,3.2189888954162598,1.49741792678833,0.6019153594970703,0.006391763687133789
2024-01-21 16:07:04,2.3261852264404297,0.9604699611663818,0.8106029033660889,
2024-01-21 16:07:07,1.5335469245910645,1.8575401306152344,-0.8067872524261475,
2024-01-21 16:07:07,1.25888991355896,1.0695528984069824,0.744924783706665,0.09779810905456543
2024-01-21 16:07:34,1.470658779144287,0.8758881092071533,0.5269701480865479,
2024-01-21 16:07:38,3.6883583068847656,1.0771162509918213,0.6473908424377441,0.007493734359741211
2024-01-21 16:08:02,3.62876296043396,1.1722638607025146,0.7712161540985107,
2024-01-21 16:08:03,1.1709091663360596,0.6861989498138428,0.3850839138031006,0.007159233093261719
2024-01-21 16:08:31,1.6604130268096924,0.8614490032196045,0.6411550045013428,
2024-01-21 16:08:34,2.533262014389038,1.1604368686676025,0.535585880279541,
2024-01-21 16:08:36,1.7885820865631104,0.8852851390838623,0.5423519611358643,0.006522178649902344
2024-01-21 16:09:13,4.773898124694824,1.5367319583892822,0.9757161140441895,0.008420944213867188
2024-01-21 16:09:43,4.010480165481567,1.1920456886291504,0.784827709197998,0.007402896881103516
2024-01-21 16:10:24,6.657252073287964,1.984590768814087,1.981842041015625,0.027712106704711914
2024-01-21 16:24:53,2.942436695098877,1.2034969329833984,0.9525680541992188,
2024-01-21 16:24:56,2.8148791790008545,1.0654940605163574,0.8834471702575684,0.007288694381713867
2024-01-21 16:25:26,3.8822410106658936,1.3993160724639893,0.7311110496520996,
2024-01-21 16:25:30,3.9566330909729004,1.2395341396331787,0.5885381698608398,0.007205963134765625
2024-01-21 16:26:02,6.977612257003784,2.086215019226074,0.972606897354126,0.006834983825683594
2024-01-21 16:26:36,5.484212398529053,2.0598061084747314,0.8261229991912842,0.0071468353271484375
2024-01-21 16:27:12,4.482553005218506,3.0682432651519775,0.7947781085968018,0.0070018768310546875
2024-01-21 16:28:07,3.7532880306243896,1.6316375732421875,0.9384238719940186,
2024-01-21 16:28:10,2.475446939468384,1.368056058883667,0.5198330879211426,0.0064849853515625
2024-01-21 16:28:41,5.825252056121826,1.6300938129425049,0.9191820621490479,0.008242130279541016
2024-01-21 16:29:14,5.097353935241699,1.926602840423584,0.9767041206359863,0.008009910583496094
2024-01-21 16:29:54,7.783506155014038,1.8998448848724365,1.4347410202026367,0.00764918327331543
2024-01-21 16:30:30,7.043285131454468,1.7289507389068604,1.1528759002685547,0.0066220760345458984
2024-01-21 16:31:01,5.864332914352417,1.6671810150146484,1.1080148220062256,0.006918907165527344
2024-01-21 16:31:21,2.499385118484497,0.9708030223846436,0.6321790218353271,
2024-01-21 16:31:25,2.816387891769409,1.518456220626831,0.5135557651519775,0.007437944412231445
2024-01-21 16:31:57,5.907237768173218,1.641446828842163,0.9305930137634277,0.007069826126098633
2024-01-21 16:32:33,6.333665132522583,2.31455397605896,0.8918137550354004,0.0068988800048828125
2024-01-21 16:32:59,4.058625936508179,1.574295997619629,1.0191330909729004,0.007103919982910156
