timestamp,image_capture_time,compressed_image_size_bytes,densecap_request_response_time
2024-01-21 15:50:56,0.177469968796,68139,1.43010497093
2024-01-21 15:50:58,0.119319200516,60171,1.33558917046
2024-01-21 15:50:59,0.161868095398,63006,1.25054907799
2024-01-21 15:51:01,0.14359498024,45537,1.1104528904
2024-01-21 15:51:02,0.122856140137,45411,1.04408693314
2024-01-21 15:51:03,0.122784852982,42867,1.02571487427
2024-01-21 15:51:04,0.17563700676,45009,1.19870781898
2024-01-21 15:51:06,0.12935590744,45804,1.15086603165
2024-01-21 15:51:07,0.12161397934,45894,1.03690910339
2024-01-21 16:04:06,0.168261051178,24444,1.00615096092
2024-01-21 16:04:07,0.130959033966,25833,0.984938144684
2024-01-21 16:04:08,0.141773939133,26925,0.95827794075
2024-01-21 16:04:09,0.143293857574,27552,0.884911060333
2024-01-21 16:04:10,0.153364896774,27768,0.986423969269
2024-01-21 16:04:11,0.160127878189,25782,0.97456908226
2024-01-21 16:04:12,0.157357931137,26427,0.964725017548
2024-01-21 16:04:13,0.133898973465,27204,0.954368829727
2024-01-21 16:04:14,0.121608972549,27264,0.911499023438
2024-01-21 16:04:16,0.189909934998,27297,0.927623987198
2024-01-21 16:04:17,0.140377044678,26103,1.0998840332
2024-01-21 16:04:18,0.130139112473,26895,0.907067060471
2024-01-21 16:04:19,0.191461086273,26592,0.908443927765
2024-01-21 16:04:20,0.147568941116,23346,0.984277963638
2024-01-21 16:04:21,0.159151077271,23835,0.941978931427
2024-01-21 16:04:22,0.125823020935,25632,0.978540182114
2024-01-21 16:04:23,0.155560016632,23322,1.02668499947
2024-01-21 16:04:25,0.167110919952,23394,0.904662847519
2024-01-21 16:04:26,0.16606593132,23517,0.927740097046
2024-01-21 16:04:27,0.138692855835,23706,0.946890830994
2024-01-21 16:04:28,0.121960163116,23094,1.01045608521
2024-01-21 16:04:29,0.145182847977,23853,0.952066898346
2024-01-21 16:04:30,0.137260913849,24210,0.961962938309
2024-01-21 16:04:31,0.137066841125,26565,0.977713108063
2024-01-21 16:04:32,0.16964507103,22953,0.963558197021
2024-01-21 16:04:33,0.134845018387,22950,0.969915151596
2024-01-21 16:04:34,0.130374193192,22938,1.02080011368
2024-01-21 16:04:36,0.172080993652,23532,0.956789970398
2024-01-21 16:04:37,0.146754980087,24423,0.98356294632
2024-01-21 16:04:38,0.145635128021,26157,0.960198163986
2024-01-21 16:04:39,0.164689064026,26469,1.02311611176
2024-01-21 16:04:40,0.15452504158,25314,0.992193937302
2024-01-21 16:04:41,0.168127059937,24519,0.933861970901
2024-01-21 16:04:42,0.187357902527,25776,0.955751895905
2024-01-21 16:04:44,0.12633395195,26277,0.889329910278
2024-01-21 16:04:45,0.140331983566,24312,0.932940006256
2024-01-21 16:04:46,0.132925987244,23271,0.945332050323
2024-01-21 16:04:47,0.116227865219,24789,1.03084516525
2024-01-21 16:04:48,0.137001037598,27273,1.14350104332
2024-01-21 16:04:49,0.17710185051,27654,0.910968065262
2024-01-21 16:04:50,0.136135816574,27750,1.006939888
2024-01-21 16:04:51,0.125648975372,27525,0.97132897377
2024-01-21 16:04:52,0.125449895859,26985,0.878868103027
2024-01-21 16:04:54,0.121490001678,27756,1.02521109581
2024-01-21 16:04:55,0.140877008438,26874,0.932240962982
2024-01-21 16:04:56,0.131222009659,26718,0.893476963043
2024-01-21 16:04:57,0.142370939255,25221,0.99308180809
2024-01-21 16:04:58,0.138190984726,25158,0.95876789093
2024-01-21 16:04:59,0.142431974411,25311,1.09002494812
2024-01-21 16:05:00,0.159786939621,25185,0.953413009644
2024-01-21 16:05:01,0.121249914169,25011,0.941974878311
2024-01-21 16:05:02,0.123866081238,24603,0.943224906921
2024-01-21 16:05:03,0.160034894943,24963,0.961330890656
2024-01-21 16:05:05,0.129581928253,26118,0.971885919571
2024-01-21 16:05:06,0.160436153412,26271,1.02830910683
2024-01-21 16:05:07,0.137263059616,25923,1.02685689926
2024-01-21 16:05:08,0.161216974258,25155,1.01739788055
2024-01-21 16:05:09,0.127835988998,25974,0.997267961502
2024-01-21 16:05:10,0.132866859436,26097,1.00240683556
2024-01-21 16:05:11,0.165593862534,26475,1.00364494324
2024-01-21 16:05:13,0.131036043167,24591,0.981567144394
2024-01-21 16:05:14,0.147677898407,24702,0.949957132339
2024-01-21 16:05:15,0.124752044678,24819,0.992972135544
2024-01-21 16:05:16,0.170913934708,24321,0.951085090637
2024-01-21 16:05:17,0.19472694397,24798,0.927331924438
2024-01-21 16:05:18,0.133733987808,24909,1.03360319138
2024-01-21 16:05:19,0.153523921967,24648,0.999565839767
2024-01-21 16:05:21,0.133655071259,23937,0.909636974335
2024-01-21 16:05:22,0.157272100449,23871,0.959799051285
2024-01-21 16:05:23,0.133524179459,24657,0.973744869232
2024-01-21 16:05:24,0.17976307869,33657,0.931905031204
2024-01-21 16:05:25,0.142817020416,23181,0.939663887024
2024-01-21 16:05:26,0.151080131531,22866,0.923439979553
2024-01-21 16:05:27,0.137319087982,22848,0.953396081924
2024-01-21 16:05:28,0.218196868896,23121,0.929296970367
2024-01-21 16:05:29,0.176428794861,22992,0.931056022644
2024-01-21 16:05:30,0.134059906006,23763,0.985473871231
2024-01-21 16:05:32,0.11249089241,23655,0.974020004272
2024-01-21 16:05:33,0.125203847885,24078,0.939444065094
2024-01-21 16:05:34,0.148022174835,24900,1.00638008118
