timestamp,chunk_duration,chunk_speech_to_text_time,chunk_speaker_recognition_time,final_delay_time
2024-01-21 20:40:39,2.4964232444763184,1.1648509502410889,0.9869887828826904,
2024-01-21 20:40:42,2.235269069671631,0.8853297233581543,0.8822510242462158,0.006910085678100586
2024-01-21 20:41:07,4.436151027679443,1.953099012374878,0.8131458759307861,0.008022069931030273
2024-01-21 20:41:28,3.9218361377716064,1.1945972442626953,0.744333028793335,0.007854223251342773
2024-01-21 20:41:58,5.397669792175293,1.5589408874511719,0.8363168239593506,0.008766889572143555
2024-01-21 20:42:23,4.632457971572876,1.2108159065246582,0.7308971881866455,
2024-01-21 20:42:25,0.514855146408081,0.8486058712005615,0.3607511520385742,0.008141040802001953
2024-01-21 20:42:50,2.4475362300872803,2.2409868240356445,0.6497578620910645,
2024-01-21 20:42:52,2.5757930278778076,2.2101027965545654,0.5409698486328125,0.08353400230407715
2024-01-21 20:43:16,5.763756036758423,1.9267210960388184,1.1546099185943604,0.0068438053131103516
2024-01-21 20:43:43,6.186190843582153,1.5384819507598877,0.8710689544677734,0.0069200992584228516
2024-01-21 20:44:08,4.629776239395142,2.5432190895080566,0.8423538208007812,0.0073430538177490234
2024-01-21 20:44:34,3.9486310482025146,1.2843260765075684,0.6994900703430176,
2024-01-21 20:44:36,1.7937090396881104,1.690675973892212,0.39205193519592285,0.007925033569335938
2024-01-21 20:44:59,3.47409987449646,1.1120541095733643,0.7142009735107422,
2024-01-21 20:45:02,2.857588052749634,1.183885097503662,0.5194869041442871,0.00830984115600586
2024-01-21 20:45:29,3.9043328762054443,1.159053087234497,0.744096040725708,
2024-01-21 20:45:31,1.4983527660369873,1.932492971420288,0.42431211471557617,0.0071773529052734375
2024-01-21 20:46:03,4.9252331256866455,1.5459167957305908,0.8752820491790771,0.007275104522705078
2024-01-21 20:46:26,5.245875835418701,1.378551959991455,0.7626228332519531,
2024-01-21 20:46:28,2.712128162384033,0.8974411487579346,0.4726870059967041,0.00701594352722168
2024-01-21 20:46:53,4.033559083938599,1.2509679794311523,1.0066397190093994,
2024-01-21 20:46:55,2.4082529544830322,0.8271098136901855,0.48241400718688965,0.007442951202392578
2024-01-21 20:47:21,4.693673133850098,1.3686258792877197,0.839728832244873,
2024-01-21 20:47:25,2.3664119243621826,2.4126570224761963,0.5415489673614502,0.2537829875946045
2024-01-21 20:47:50,3.160085916519165,2.1865527629852295,0.7645111083984375,
2024-01-21 20:47:52,3.220667839050293,1.1999738216400146,0.4876668453216553,0.00957798957824707
2024-01-21 20:48:19,3.5191328525543213,1.1482470035552979,0.7191998958587646,
2024-01-21 20:48:23,3.711521863937378,1.176245927810669,0.5824289321899414,0.0068950653076171875
2024-01-21 20:48:48,2.9416189193725586,1.2138068675994873,0.7603719234466553,
2024-01-21 20:48:51,2.6872239112854004,1.3241281509399414,0.5220012664794922,
2024-01-21 20:48:53,2.171880006790161,0.8501770496368408,0.4582059383392334,0.006880044937133789
2024-01-21 20:49:17,4.3970067501068115,1.3494341373443604,0.7519569396972656,
2024-01-21 20:49:20,2.5587079524993896,1.0167341232299805,0.5265569686889648,0.007021665573120117
2024-01-21 20:57:36,3.8170840740203857,1.3969640731811523,0.9811151027679443,
2024-01-21 20:57:39,2.2368288040161133,1.0622200965881348,0.5218210220336914,0.008903026580810547
2024-01-21 20:58:02,5.2048869132995605,3.0244457721710205,-1.6092469692230225,
2024-01-21 20:58:03,2.197199821472168,1.090533971786499,0.45950818061828613,0.009067058563232422
2024-01-21 20:58:30,4.431984186172485,2.587528944015503,0.9153931140899658,
2024-01-21 20:58:31,2.350397825241089,1.0911149978637695,0.4827878475189209,0.007230043411254883
2024-01-21 20:59:01,5.653263092041016,1.8313970565795898,1.4128670692443848,
2024-01-21 20:59:02,2.070889949798584,0.8816089630126953,0.5237760543823242,0.007283210754394531
2024-01-21 20:59:32,5.438976049423218,1.8188269138336182,0.9473607540130615,
2024-01-21 20:59:33,2.157701015472412,1.0311610698699951,0.517186164855957,0.022181034088134766
2024-01-21 21:00:01,0.5133450031280518,0.8551731109619141,0.37031102180480957,
2024-01-21 21:00:02,5.207439184188843,2.8323347568511963,-1.7832121849060059,
2024-01-21 21:00:03,1.9792728424072266,0.9865610599517822,0.4933817386627197,0.006746053695678711
2024-01-21 21:00:27,4.201466798782349,2.5435988903045654,0.8176908493041992,
2024-01-21 21:00:29,3.1343679428100586,1.0829150676727295,0.534660816192627,
2024-01-21 21:00:30,1.2598240375518799,1.2232389450073242,0.43819117546081543,0.0066220760345458984
2024-01-21 21:01:03,5.525660991668701,1.8388819694519043,0.7681670188903809,
2024-01-21 21:01:06,3.113647699356079,1.2286500930786133,0.6338198184967041,0.006545066833496094
2024-01-21 21:01:46,4.263381004333496,1.2867400646209717,0.8583099842071533,
2024-01-21 21:01:49,2.859116792678833,1.1261720657348633,0.5451431274414062,0.007183074951171875
