timestamp,image_capture_time,compressed_image_size_bytes,densecap_request_response_time
2024-01-19 22:47:16,0.150574922562,21996,0.747859954834
2024-01-19 22:47:17,0.150808095932,22128,0.69472193718
2024-01-19 22:47:18,0.15091919899,22107,0.738109111786
2024-01-19 22:47:19,0.190557956696,22104,0.739670991898
2024-01-19 22:47:20,0.130676984787,22053,0.745494842529
2024-01-19 22:47:21,0.182337999344,21981,0.665553092957
2024-01-19 22:47:22,0.157414197922,22068,0.767212152481
2024-01-19 22:47:23,0.143753051758,22068,0.700405836105
2024-01-19 22:47:24,0.137387037277,22014,0.842699050903
2024-01-19 22:47:25,0.117197036743,22140,0.699417829514
2024-01-19 22:47:25,0.167596101761,22038,0.742871999741
2024-01-19 22:47:26,0.125180959702,21867,0.726686000824
2024-01-19 22:47:27,0.158442974091,21858,0.759350061417
2024-01-19 22:47:28,0.154147148132,21717,0.686748981476
2024-01-19 22:47:29,0.142647981644,21813,0.66647195816
2024-01-19 22:47:30,0.137320995331,21828,0.704050064087
2024-01-19 22:47:31,0.1258289814,21951,0.730684041977
2024-01-19 22:47:31,0.133895158768,22014,0.708199977875
2024-01-19 22:47:32,0.158452987671,21972,0.724752187729
2024-01-19 22:47:33,0.160920858383,21894,0.776890993118
2024-01-19 22:47:34,0.1335978508,21759,0.694267988205
2024-01-19 22:47:35,0.142144918442,21771,0.755488157272
2024-01-19 22:47:36,0.141074895859,21897,0.707897901535
2024-01-19 22:47:37,0.146436929703,21660,0.662830114365
2024-01-19 22:47:37,0.135352134705,21918,0.70724105835
2024-01-19 22:47:38,0.13876914978,21945,0.738754034042
2024-01-19 22:47:39,0.215995073318,21861,0.704247951508
2024-01-19 22:47:40,0.138606071472,21804,0.698391914368
2024-01-19 22:47:41,0.154186010361,21960,0.677865028381
2024-01-19 22:47:42,0.167199134827,21957,0.736956834793
2024-01-19 22:47:43,0.178174972534,21975,0.696178913116
2024-01-19 22:47:44,0.12060379982,21948,0.690353870392
2024-01-19 22:47:44,0.142674207687,21753,0.735134840012
2024-01-19 22:47:45,0.128830194473,21912,0.758890151978
2024-01-19 22:47:46,0.136598825455,21870,0.670558929443
2024-01-19 22:47:47,0.128005027771,21852,0.945452928543
